wave,flux,err,fit_all,fit_stell
976.094,0.301385,0.107877,0.2702677594306649,14.90379523742448
976.271,0.190481,0.102323,0.2246575840289524,14.93230412883409
976.448,0.270682,0.130481,0.2147670105843081,14.68952008786948
976.617,0.330067,0.157599,0.2418010295175018,14.40494104996009
976.794,0.285242,0.135169,0.3079243703490334,14.16170114725830
976.971,0.398439,0.157850,0.4279333063204346,14.53225196743256
977.148,0.466789,0.158026,0.5816859617563642,14.90293089429261
977.325,0.783523,0.225899,0.7327723112812699,15.02127174213496
977.502,0.829365,0.226075,0.8373030805338982,14.70826169859788
977.679,1.19227,0.271536,0.9006415644050673,14.39514352107980
977.857,1.17053,0.271771,0.9086256064234749,13.79805907598595
978.034,1.46618,0.317318,0.8810947222351848,13.05383386031795
978.211,1.28613,0.294909,0.8397852122717324,12.30960854958569
978.380,1.26429,0.295146,0.9001901654000943,13.13912638852945
978.557,1.08379,0.272690,0.9676481992530495,14.09949014508203
978.734,1.10773,0.272926,1.016465419398645,14.79882335040503
978.911,1.15410,0.273156,0.9900772204544070,14.40728682173088
979.088,1.13240,0.273393,0.9635890744191724,14.01588471075078
979.265,0.996675,0.273630,0.9433001113570280,13.71523880416470
979.442,1.10469,0.285343,0.9297032634129664,13.51216450683617
979.619,1.08167,0.262799,0.9160990681373905,13.30916050038230
979.796,1.22458,0.257416,0.9362181743315806,13.59605567003661
979.973,0.991443,0.223363,0.9663867203874861,14.02861290969417
980.143,0.992374,0.223542,0.9947323683599594,14.43461339558223
980.320,0.976349,0.223766,0.9910094846571391,14.37489830479765
980.497,0.890729,0.206704,0.9872834531951482,14.31518298511173
980.674,1.01234,0.224139,0.9735026919604918,14.10978150255222
980.851,0.996243,0.224363,0.9369311940867072,13.57435704332629
981.028,1.10030,0.241784,0.9003310985421576,13.03893253815338
981.205,1.06694,0.242015,0.9034251638284305,13.07857142015250
981.382,1.01612,0.242247,0.9336111929921650,13.51023015967007
981.559,1.10343,0.242427,0.9638211386101079,13.94188861914816
981.736,0.965812,0.225306,0.9671807259336306,13.98496114344370
981.906,0.966759,0.225532,0.9669802800385883,13.97677680388557
982.083,1.01976,0.243095,0.9668072375137141,13.96876503915769
982.260,1.02042,0.243276,0.9670871035275552,13.96730246385820
982.437,1.09101,0.243503,0.9673670101793684,13.96583968322668
982.614,1.03982,0.226306,0.9671336882779826,13.95697333776650
982.791,1.12781,0.243931,0.9659970806515196,13.93508234595126
982.968,0.954472,0.226711,0.9648478240765610,13.91318413321481
983.145,0.972856,0.244361,0.9403908801608157,13.56382923308067
983.322,1.07883,0.244588,0.8944311444019296,13.03868126624225
983.499,1.09718,0.244770,0.8001717979453292,12.51335179728549
983.669,1.02814,0.227489,0.7084897798178906,12.49642340039472
983.846,0.783975,0.210193,0.7391376356778135,12.51305798849765
984.023,0.714487,0.210381,0.8355736753476695,12.61394465491261
984.200,0.662467,0.210564,0.8943623397288027,13.08236679777585
984.377,0.610258,0.193170,0.8681434713328093,13.55062751130994
984.554,0.645898,0.193353,0.7928396456139455,13.74686409208390
984.731,0.787270,0.211150,0.8315827116841396,13.64261430212704
984.908,0.911041,0.228915,0.9103821487793398,13.53840020533025
985.085,0.911666,0.229104,0.9392589174393026,13.52269087327190
985.262,0.842033,0.211685,0.9439394915181502,13.54368570703350
985.432,0.913495,0.229539,0.9457814430312733,13.56379760189456
985.609,0.807955,0.212038,0.8813294303093147,12.63450602692710
985.786,0.773275,0.212222,0.8135654566605660,11.65850496666896
985.963,0.632484,0.194742,0.7743385449053520,11.09207816428208
986.140,0.845620,0.230350,0.8240796713189275,11.80013880622441
986.317,0.935026,0.248289,0.8738307729318153,12.50819915207815
986.494,0.988899,0.248479,0.8794801926745458,12.58586986580009
986.671,0.954259,0.230937,0.8362203314523167,11.96676199561138
986.848,0.883919,0.213373,0.7924718962559879,11.34765412542266
987.025,0.831147,0.213559,0.8200486245711642,11.76546524851804
987.195,0.903306,0.231571,0.8653674967031357,12.47399187741330
987.372,1.04697,0.249606,0.9076890779525084,13.21336852525555
987.549,0.994133,0.231938,0.9177676267376423,13.60843779189028
987.726,0.905847,0.214303,0.9144345208726365,13.98682137888343
987.903,0.674584,0.178761,0.8888185231694478,14.25490200836308
988.080,0.872340,0.214718,0.8282283808220244,14.17972734735150
988.257,0.783935,0.214910,0.7599546128234628,14.10452688192308
988.434,0.802561,0.232988,0.6857787956750393,13.89964184471765
988.611,0.642005,0.215268,0.6171553579138368,13.58020681786596
988.788,0.606658,0.197485,0.5672293998491883,13.26066164613934
988.965,0.625353,0.197678,0.5564252626749658,13.34683751870219
989.135,0.608130,0.179869,0.5733410154294043,13.55008108125028
989.312,0.536663,0.180014,0.6125078596464918,13.73900355456729
989.489,0.465165,0.162174,0.5604676847705120,11.62675105807924
989.666,0.393479,0.162319,0.5010850682653495,9.514498378239892
989.843,0.646703,0.198597,0.4785527531116515,8.349875168423324
990.020,0.719452,0.216819,0.6247243657012095,10.15339369117541
990.197,0.991133,0.253155,0.7759917433793208,11.95629109637444
990.374,0.865100,0.235277,0.8652593868217123,12.85569205613908
990.551,0.974362,0.235472,0.8919336616717264,12.95612992188462
990.728,0.902786,0.217569,0.9104622765242130,13.05653328746610
990.898,1.08512,0.235926,0.8929375127661735,12.71924178799645
991.075,0.995260,0.236121,0.8607161324502791,12.21824535752421
991.252,1.08716,0.254504,0.8268709601727134,11.71742190011599
991.429,1.03366,0.254741,0.8892117094851039,12.58915027901648
991.606,1.08906,0.254931,0.9561372709120781,13.52873768059672
991.783,0.918442,0.236850,1.008952026765941,14.26955093619299
991.960,0.850985,0.243068,1.017706538621649,14.38750227372492
992.137,0.935486,0.267518,1.026452424117157,14.50545302843327
992.314,0.936230,0.267714,1.023563761641426,14.45901831236387
992.491,1.01015,0.267968,1.007771352332500,14.23043255875109
992.661,0.962392,0.268223,0.9926260266973850,14.01138404831167
992.838,1.01198,0.292837,0.9892842168590165,13.95882707053934
993.015,0.988690,0.293100,0.9922402089879090,13.99513303210335
993.192,0.965248,0.293362,0.9951978625197457,14.03143979998256
993.369,1.01504,0.293618,1.007354766882570,14.19736816073410
993.546,0.917832,0.269363,1.019972366991336,14.36966077890324
993.723,0.820533,0.245088,1.027618818655701,14.47181063989134
993.900,0.919667,0.245351,1.013285447945469,14.26445644329738
994.077,0.846705,0.245543,0.9989453740795058,14.05717300919562
994.254,0.896628,0.245736,0.9626156426505305,13.54072735518633
994.431,0.750216,0.245992,0.8955847117354672,12.59298853493331
994.601,0.898599,0.270830,0.8312790719483718,11.68446664333700
994.778,0.948575,0.295691,0.8113803464410576,11.40038986175765
994.955,0.899804,0.271266,0.8153250528574619,11.45141570326973
995.132,0.844259,0.261683,0.8192741599977337,11.50245944010759
995.309,0.797110,0.237300,0.8874201853123679,12.45443541527241
995.486,0.824091,0.237585,0.9630557679744092,13.51075385099136
995.663,0.870356,0.223000,1.021964718865554,14.33168774244180
995.840,1.05727,0.241810,0.9665693588750274,13.54964325711055
996.017,1.09538,0.242004,0.9111695921658338,12.76813814957102
996.194,1.22685,0.260845,0.8932908349753980,12.51280715471154
996.364,1.20950,0.261089,0.9399874735655080,13.16207687198573
996.541,1.37862,0.279964,0.9887358698232439,13.83937233332136
996.718,1.32387,0.280215,0.9812926777268898,13.72993271252631
996.895,1.28775,0.280459,0.9374987753244078,13.11216201191161
997.072,1.13923,0.261974,0.8936861765609007,12.49460408434520
997.249,1.19651,0.262218,0.8766181166813292,12.25129158207098
997.426,1.14124,0.243701,0.8646485403307462,12.07938736743250
997.603,0.991747,0.225119,0.8576652168401080,11.97725189485162
997.780,0.879981,0.206569,0.9156420194452949,12.78201111006155
997.957,0.843212,0.206766,0.9737027346633336,13.58732476744476
998.134,0.994368,0.225740,1.013082245253083,14.13143811261719
998.303,0.995329,0.225937,1.009799690263164,14.08050313793930
998.480,1.07159,0.244993,1.006371633491971,14.02735041900979
998.658,1.16678,0.264067,0.9991692769559214,13.92164830391030
998.835,1.20545,0.283157,0.9881061362799276,13.76226046518116
999.012,1.20646,0.283404,0.9770324074533052,13.60287301564279
999.189,1.09404,0.264725,0.9818510530423539,13.66480987334040
999.366,1.05717,0.246023,0.9926707892081529,13.81012065264594
999.543,0.982521,0.227312,1.003501725048636,13.95543203080325
999.720,1.02149,0.227510,1.008768947782600,14.02331769467375
999.897,0.946524,0.227714,1.013797459519033,14.08785393449079
1000.07,0.947443,0.227913,1.015297768720960,14.10333948242436
1000.24,1.04348,0.247136,1.002415244944279,13.91931720792445
1000.42,1.13935,0.247329,0.9889562184059072,13.72721555228892
1000.60,1.34981,0.266586,0.9776819978963623,13.56556887062578
1000.77,1.25561,0.247754,0.9699581199069933,13.45328614158765
1000.95,1.18012,0.247953,0.9622252533953327,13.34096564048862
1001.13,1.08582,0.248203,0.9730255548541914,13.48559131992036
1001.31,0.991040,0.248402,0.9955358607547208,13.79233793095526
1001.48,1.20233,0.267742,1.018070443942650,14.09918981454538
1001.66,1.28002,0.267985,1.011691793736861,14.00554142187517
1001.84,1.43403,0.287359,1.000007516180925,13.83854405130253
1002.01,1.47354,0.287602,0.9887943192552503,13.67839991738256
1002.18,1.32127,0.268646,0.9861625949146394,13.63682670203337
1002.36,1.22626,0.249674,0.9837209159426724,13.59791715472602
1002.54,1.13146,0.249925,0.9828119703984701,13.58021396444528
1002.71,1.17090,0.269382,0.9876316950244312,13.64164940245104
1002.89,1.24889,0.288850,0.9924533943939453,13.70306368572128
1003.07,1.07655,0.269806,0.9981257096422628,13.77617703319402
1003.25,0.961785,0.250745,1.004868774069719,13.86400249231298
1003.42,0.769619,0.212352,1.011614364128488,13.95179808748708
1003.60,0.925021,0.231893,1.012826609386504,13.96324410084577
1003.78,1.04191,0.251451,1.011377799085006,13.93800692741982
1003.95,1.13927,0.270970,1.009987616318958,13.91381395988697
1004.12,1.08214,0.251834,1.007096654227571,13.86875759035649
1004.30,1.08306,0.252080,1.003981542462651,13.82064760407221
1004.48,1.20028,0.271705,1.001519306078556,13.78155228373635
1004.65,1.08438,0.271908,1.005080087159984,13.82534110813444
1004.83,1.10469,0.272163,1.008643184929793,13.86913048936364
1005.01,0.813531,0.233466,1.006009089773304,13.82770385634382
1005.19,0.853164,0.233663,0.9869187133899592,13.56019822225389
1005.36,0.951866,0.233910,0.9678138397857212,13.29269290574925
1005.54,1.14756,0.253586,0.9198135598838010,12.62867156231181
1005.72,1.22654,0.253784,0.8435687667571636,11.57750747619626
1005.89,0.958196,0.241616,0.7703988052412469,10.56947752096545
1006.06,0.869340,0.241887,0.8101919851118128,11.11124714242416
1006.24,0.662894,0.242164,0.9006656380375748,12.34739355463927
1006.42,0.621909,0.235303,0.9911761132831050,13.58311432673531
1006.59,0.779791,0.261698,0.9844558832701935,13.48595939562489
1006.77,1.12110,0.288108,0.9702436623103342,13.28628193015550
1006.95,1.41044,0.314548,0.9594196959583220,13.13312945217896
1007.13,1.33273,0.314815,0.9777926118357676,13.37961557448585
1007.30,1.17634,0.315081,0.9961859315347494,13.62618711934363
1007.48,1.04606,0.315348,0.9868933320504695,13.49402659732218
1007.66,0.994222,0.289298,0.9228981266901833,12.61428137727709
1007.83,0.916053,0.263227,0.8614840904622494,11.77063580310528
1008.00,1.02254,0.263495,0.8553020704995137,11.68179824295775
1008.18,1.15527,0.290087,0.9143066399220758,12.48301391757684
1008.36,1.28810,0.316702,0.9733547994798243,13.28423002568465
1008.53,1.15718,0.316978,0.9798371220222187,13.36769778683731
1008.71,1.13179,0.317247,0.9640343625334507,13.14719151313501
1008.89,0.894585,0.291035,0.9482196629971773,12.92668533449698
1009.07,0.922012,0.291304,0.9662870851983719,13.16806697382606
1009.24,0.790366,0.265047,0.9890727280656813,13.47355044710986
1009.42,0.843801,0.265255,1.003697559697222,13.66767218006029
1009.60,0.792836,0.246141,0.9518898323905238,12.95735128417454
1009.77,0.865009,0.246270,0.9022241362489690,12.27690261971991
1009.94,0.784490,0.226454,0.8441603525079681,11.48252222282240
1010.12,0.815957,0.219395,0.7670045410037559,10.42913686463640
1010.30,0.776939,0.219604,0.6897643335425639,9.375388079168232
1010.47,1.01722,0.239751,0.7059245489949995,9.591468861111224
1010.65,1.01806,0.239954,0.8249030712033328,11.20387031809911
1010.83,1.07879,0.240151,0.9440110998016885,12.81682841484803
1011.01,0.779036,0.200264,0.9584499503446292,13.00802429216330
1011.18,0.800101,0.200473,0.9169190461449716,12.43974060715550
1011.36,0.660518,0.180603,0.8753424009107135,11.87126066629497
1011.54,0.741241,0.200801,0.9136993070426882,12.38684210862424
1011.71,0.440508,0.160773,0.9605590436852975,13.01747888264538
1011.88,0.420996,0.160926,1.008131850090138,13.65710654049181
1012.06,0.525736,0.188588,0.9791711451535202,13.25985050228610
1012.24,0.666672,0.229138,0.9501986015624933,12.86273081097181
1012.41,0.895677,0.276535,0.9129900613502960,12.35445896675832
1012.59,1.01374,0.296464,0.8510808473605488,11.51244016642832
1012.77,1.14922,0.323663,0.7891470242890533,10.67071152725723
1012.95,0.906849,0.296921,0.7923336072285476,10.70983177589193
1013.12,0.880585,0.297196,0.8835671878426354,11.93859319035724
1013.30,0.692037,0.270408,0.9748366901433375,13.16693091860461
1013.48,0.990406,0.297699,1.007397346988257,13.60168533765955
1013.65,0.991336,0.297983,1.001218765035241,13.51346958403414
1013.82,1.15441,0.325322,0.9947685826420896,13.42144552129139
1014.00,1.07419,0.325598,0.9986715584375568,13.46911757899431
1014.18,0.939182,0.298689,1.005302810897929,13.55354237989400
1014.35,0.722419,0.244564,1.011941013225241,13.63799660026265
1014.53,0.641692,0.217617,0.9727560200757253,13.10505251818878
1014.71,0.723935,0.217825,0.9320059696223795,12.55142702375900
1014.89,0.778705,0.245227,0.9003417939684020,12.12052396875461
1015.06,0.771529,0.261755,0.9233601231057361,12.42581222207517
1015.24,0.936593,0.282314,0.9463950634825321,12.73110028784384
1015.42,1.15627,0.282414,0.9630194082017670,12.94995664032805
1015.59,1.16556,0.266188,0.9658806021572646,12.98364506027448
1015.76,0.961682,0.245930,0.9686243982338332,13.01592785911137
1015.94,0.737004,0.225610,0.9694165381397046,13.02177147170846
1016.12,0.594183,0.205274,0.9682073073129462,13.00073536439589
1016.29,0.533329,0.184921,0.9669971040448367,12.97970690628260
1016.47,0.821850,0.226231,0.9630693247962557,12.92222895328700
1016.65,0.884013,0.226388,0.9578857695327083,12.84795010723354
1016.83,0.966972,0.247160,0.9526993776177655,12.77369651921688
1017.00,0.803126,0.226790,0.9233491303785267,12.37565295196688
1017.18,1.13408,0.268240,0.8900385381231325,11.92489467265459
1017.36,1.25887,0.289117,0.8572398030543562,11.48147606185707
1017.53,1.42518,0.310012,0.8388180469876293,11.23121574220896
1017.70,1.07471,0.268872,0.8210864594138261,10.99131127638790
1017.88,0.972154,0.248409,0.8105164836927313,10.84885194587179
1018.06,0.848886,0.227936,0.8391447998198004,11.23426880000639
1018.23,1.01559,0.248854,0.8673179378814765,11.61941968425789
1018.41,0.974921,0.249072,0.8887736765529444,11.92397035805874
1018.59,0.913348,0.249283,0.8978762233487789,12.07569476344784
1018.77,0.810194,0.249488,0.9058402469823166,12.22741939219156
1018.94,0.727656,0.228874,0.9115514654902395,12.36400859584549
1019.12,0.686727,0.208244,0.9154209314169670,12.48660395228920
1019.30,0.812551,0.208456,0.9191371815929563,12.60919919345773
1019.47,0.812795,0.208610,0.8894263888455176,12.26079916214823
1019.65,0.834142,0.229665,0.8467567214497567,11.70748765112876
1019.82,0.772318,0.229878,0.8080195755470614,11.17726266654394
1020.00,0.898402,0.250968,0.7909419056132395,10.91684023048376
1020.17,1.04560,0.251174,0.7799374968841620,10.71635842326980
1020.35,0.836702,0.230421,0.7700819766830690,10.51745621581154
1020.53,0.690488,0.209651,0.7773336817871616,10.54763543188935
1020.71,0.544392,0.209865,0.7843339350040528,10.57782506343139
1020.88,0.649738,0.210020,0.7843470732740352,10.52394907946157
1021.06,0.650077,0.210181,0.7551394542865717,10.09245795735257
1021.24,0.671653,0.210395,0.7248505711838336,9.660818861398539
1021.41,0.672161,0.210556,0.6976894232869633,9.281574034742654
1021.59,0.946875,0.252890,0.6770555375871138,8.996189628349597
1021.76,0.821190,0.231997,0.6569835958166194,8.722614620122940
1021.94,0.843255,0.253283,0.6419857872113554,8.518564718517553
1022.11,0.569768,0.211266,0.6332376868182575,8.398620514590014
1022.29,0.781802,0.232583,0.6244488935356859,8.278759085829229
1022.47,0.782352,0.232798,0.6039232013329489,8.003834930699746
1022.65,0.888627,0.254157,0.5774975486395596,7.651762048084322
1022.82,0.719825,0.233158,0.5508528038657818,7.299689280897841
1023.00,0.656765,0.212137,0.5539114613169813,7.350417388271882
1023.18,0.593707,0.191097,0.5604864152925371,7.476248450864411
1023.35,0.615389,0.191255,0.5607737185778592,7.595414851545378
1023.53,0.743510,0.212696,0.5223793354258413,7.356483978768537
1023.71,0.658803,0.212859,0.4637186816127037,7.117635626344232
1023.88,0.595404,0.213021,0.3808052365081569,6.924952867513412
1024.05,0.361540,0.170563,0.2812413011933718,6.924152606827768
1024.23,0.361819,0.170721,0.1733156960337855,6.923353370076839
1024.41,0.297973,0.149509,0.08631803939425793,6.915649502150949
1024.59,0.298088,0.149618,0.03473270995744021,6.893817371587474
1024.76,0.212692,0.128372,0.01196962726470240,6.871985194780194
1024.94,0.191306,0.128478,0.003745006329100875,6.229495469039925
1025.12,0.127075,0.107143,0.001363707544387625,4.817873565960632
1025.29,0.148566,0.107252,0.0009222846622105044,3.407224594959789
1025.47,0.0896250,0.0692100,0.001444010578305336,2.684287743093648
1025.65,0.134372,0.105026,0.003567744836745621,2.377938392174141
1025.82,0.164962,0.119415,0.009027806051643992,2.084265471703425
1025.99,0.226168,0.171967,0.03558164698503872,3.231066861258320
1026.17,0.283961,0.172113,0.1106590892279756,4.846586132337499
1026.35,0.370631,0.200985,0.2470547027402286,6.460992092750594
1026.53,0.514767,0.229882,0.3529802900757718,6.636285955662288
1026.70,0.630343,0.258802,0.4249181970727826,6.607611286925152
1026.88,0.544506,0.230213,0.4667051945268842,6.583567450806459
1027.06,0.545055,0.230433,0.4925089566664222,6.644806428834499
1027.23,0.430345,0.201802,0.5062035999683551,6.706045588910641
1027.41,0.632808,0.230824,0.5128106370841485,6.747337180990449
1027.59,0.604506,0.231039,0.5120398741938933,6.720662110643836
1027.76,0.836152,0.289037,0.5105033465470465,6.693987144028931
1027.93,0.605176,0.260309,0.5075758599223681,6.652236809628612
1028.11,0.547566,0.231557,0.5016773718632331,6.572310260324720
1028.29,0.316264,0.173850,0.4957632023622553,6.492438930969548
1028.46,0.489127,0.187250,0.4953142263977676,6.484216893600369
1028.64,0.581975,0.194736,0.5007992739952912,6.553662433912869
1028.82,0.609673,0.202222,0.5062841857603934,6.623060573745612
1029.00,0.653648,0.218310,0.5069020953430177,6.628760765499244
1029.17,0.610547,0.218471,0.5042622947443409,6.591873762969463
1029.35,0.610973,0.218639,0.5016205392439220,6.554986865459718
1029.53,0.699418,0.218855,0.4841386653694473,6.324270162795724
1029.70,0.722009,0.219022,0.4623068509475629,6.036915626870531
1029.88,0.898118,0.241128,0.4404743412719000,5.749758952511016
1030.05,0.811281,0.241352,0.4461261617130758,5.821537507749674
1030.23,0.789832,0.241515,0.4554982711377927,5.941702122466417
1030.41,0.658800,0.219744,0.4640681300584572,6.051323408534316
1030.58,0.505624,0.197956,0.4448413865523869,5.798533481969809
1030.76,0.506226,0.198125,0.4256005764082603,5.545743556874200
1030.94,0.528843,0.198288,0.4133674129006065,5.384413511893651
1031.11,0.705668,0.220525,0.4419172496392949,5.754236611001932
1031.29,0.661780,0.220689,0.4704872394142853,6.124059939840137
1031.47,0.485399,0.198750,0.5012084535479947,6.521606111477134
1031.64,0.309209,0.176846,0.5363626525528762,6.976532861769371
1031.82,0.575304,0.199156,0.5715421877957313,7.431459508329901
1032.00,0.796992,0.243588,0.5986213228405135,7.780776529132609
1032.17,0.908308,0.243752,0.6147482075331637,7.987656168372055
1032.34,0.842874,0.243978,0.6315707605282822,8.203310647432531
1032.52,0.932531,0.244205,0.6484589970863412,8.419663102810468
1032.70,1.02208,0.266609,0.6653987626783009,8.636528985718407
1032.88,1.02304,0.266829,0.6823502103395468,8.853395308050501
1033.05,0.845986,0.244783,0.6858123071468638,8.895146006776343
1033.23,0.824751,0.245003,0.6833334608364483,8.859835536002443
1033.41,0.870272,0.245224,0.6808544601636054,8.824549429332308
1033.58,1.07180,0.267717,0.6679850038485037,8.654669239082722
1033.76,1.07276,0.267945,0.6527394748584393,8.454132194637367
1033.94,1.07388,0.268173,0.6374828413613186,8.253595206855401
1034.12,1.23150,0.290778,0.6679987734399980,8.645613964812107
1034.28,1.16504,0.268603,0.6977524254350946,9.027623394273149
1034.46,1.14351,0.268831,0.7272928696170167,9.406477733628421
1034.64,1.12229,0.269117,0.7361977198569015,9.518267537244171
1034.82,1.32484,0.314202,0.7451088070896298,9.630057362694771
1034.99,1.34801,0.314431,0.7465529578679168,9.645295456031420
1035.17,1.12429,0.292213,0.7154417165648278,9.240067440861594
1035.35,1.12544,0.292491,0.6843085065963348,8.834839660290484
1035.52,1.03630,0.292714,0.6893505049894090,8.896778898694322
1035.70,1.05966,0.292944,0.7581953095691372,9.781822078394868
1035.88,0.857796,0.248086,0.8270886499813395,10.66686520942464
1036.06,0.768431,0.225719,0.8712439770689049,11.23234968295561
1036.23,0.769474,0.225949,0.8886180424441877,11.45228502086408
1036.40,0.770314,0.226123,0.9052845835240813,11.66311975153211
1036.58,0.974844,0.248944,0.8938367191452258,11.51155812819660
1036.76,1.02109,0.249169,0.8595571668194215,11.06616124589782
1036.93,1.04451,0.272030,0.8252770466026662,10.62107079882573
1037.11,1.13621,0.294960,0.8836918501683354,11.36883099025601
1037.29,1.15974,0.295184,0.9862120209187004,12.68328611085916
1037.46,1.29681,0.295409,1.088804521492211,13.99774089960974
1037.64,1.38921,0.295699,1.174485167035763,15.09392620972756
1037.82,1.36736,0.295932,1.255942982198808,16.13508089660480
1038.00,1.43671,0.318958,1.337401979320262,17.17551771831589
1038.17,1.41538,0.319249,1.370003374076891,17.58799274117567
1038.35,1.50776,0.342322,1.398132039255016,17.94277903980051
1038.53,1.46325,0.319754,1.420805256194528,18.22732099372848
1038.70,1.53319,0.320037,1.390361777896535,17.83074056305884
1038.87,1.44263,0.297431,1.358582268563149,17.41704135056349
1039.05,1.53531,0.320582,1.327785219972377,17.01623125546138
1039.23,1.49100,0.320865,1.301914904771827,16.67881748857155
1039.40,1.51470,0.321092,1.276026547159478,16.34140378619060
1039.58,1.30899,0.298402,1.255831184811897,16.07711147546529
1039.76,1.21824,0.298696,1.249790646823622,15.99415743952636
1039.94,1.24209,0.298923,1.243746387505915,15.91120375426075
1040.11,1.38110,0.322191,1.242076846879536,15.88426076105742
1040.29,1.45161,0.322485,1.246792071567862,15.93896160706319
1040.47,1.45265,0.322720,1.251513688929741,15.99369956288521
1040.64,1.38437,0.299916,1.251583490082158,15.98897856184283
1040.81,1.22406,0.277100,1.247634178549357,15.93316315823765
1040.99,1.50275,0.323596,1.243511688382606,15.87493890359619
1041.17,1.48689,0.354555,1.225402831414523,15.63827563942769
1041.34,1.57103,0.385532,1.198071047062145,15.28410886201993
1041.52,1.19248,0.339402,1.170738443114888,14.93018613490062
1041.70,1.28613,0.339717,1.167397595491048,14.88236036897035
1041.88,1.10189,0.309092,1.173235423725075,14.95154585436202
1042.05,1.04092,0.309322,1.179077474062663,15.02073090338894
1042.23,0.763390,0.278644,1.171958520480908,14.92481209285609
1042.41,1.19843,0.340902,1.162394840593678,14.79783997989477
1042.58,1.50936,0.372169,1.152824627214645,14.67086788777263
1042.76,1.75828,0.403471,1.145993516172311,14.57884006058364
1042.93,1.26268,0.341687,1.139549243123857,14.49199996113279
1043.11,1.17068,0.342005,1.132811746264078,14.40128420346500
1043.28,1.23397,0.342313,1.111668964738167,14.12755786591742
1043.46,1.57741,0.373721,1.090258152873251,13.85061975754024
1043.64,1.60977,0.374039,1.071860056918430,13.61214070000673
1043.81,1.48618,0.374358,1.080301770357011,13.71455734201837
1043.99,1.33149,0.374667,1.088748922480227,13.81697347281190
1044.17,1.26293,0.352328,1.094094911168388,13.87997066277057
1044.35,1.30470,0.321455,1.088442283172788,13.80344685896480
1044.52,1.28395,0.290556,1.082781411158938,13.72687020334627
1044.70,1.27044,0.282281,1.075586133827449,13.63089974081325
1044.88,1.20073,0.282522,1.065405643463956,13.49717965432507
1045.05,1.08388,0.282763,1.055217605611027,13.36345899561420
1045.22,0.778115,0.235801,1.047568893307145,13.26216882541704
1045.40,0.708101,0.236034,1.042461159177274,13.19291189331798
1045.58,0.590578,0.212633,1.037349479440117,13.12365509733328
1045.75,0.756470,0.260078,1.033035516013444,13.06453339009954
1045.93,0.875572,0.260320,1.029586419823075,13.01638858920091
1046.11,1.04186,0.284197,1.026137445586259,12.96827721398705
1046.29,1.20861,0.284439,1.023227710660644,12.92701361743565
1046.46,1.09078,0.284682,1.020679371860691,12.89034125083080
1046.64,1.21041,0.308687,1.018127428201318,12.85364390460919
1046.82,1.09265,0.308922,1.015252421353485,12.81290005762929
1046.99,1.14101,0.309165,1.012248666363400,12.77056200573651
1047.17,0.951667,0.285646,1.009240606171897,12.72819413085372
1047.35,1.07150,0.285890,1.005454690697229,12.67605081523826
1047.52,1.26314,0.309989,1.001681153488265,12.62428400091284
1047.69,1.40711,0.310233,0.9977363086185101,12.57020679651265
1047.87,1.40842,0.310476,0.9969485640736371,12.55593382937229
1048.05,1.19473,0.286858,0.9966799910974209,12.54820890992340
1048.23,1.07637,0.287095,0.9964113752257938,12.54048399562782
1048.40,0.981718,0.287340,1.001196349617445,12.59635024529601
1048.58,1.07829,0.287585,1.006105900532446,12.65373651219980
1048.76,1.15093,0.287830,1.010706862089942,12.70720844969688
1048.93,1.36810,0.312093,1.007908481022700,12.66764179229250
1049.11,1.22503,0.288292,1.005109953820582,12.62810247359596
1049.29,1.05755,0.264472,1.002599043694021,12.59220794179811
1049.47,0.794036,0.240694,1.001618421573450,12.57554980223935
1049.64,0.987448,0.264979,1.000636947970601,12.55889097488844
1049.81,1.06045,0.289291,0.9998468188988480,12.54482426772626
1049.99,1.10966,0.289538,0.9997060716117707,12.53873240481786
1050.17,0.941720,0.289785,0.9995651438231410,12.53264098861871
1050.34,1.03914,0.290024,0.9990601207014538,12.52199208811348
1050.52,1.11266,0.290271,0.9976991822507884,12.50062488809610
1050.70,1.13774,0.290519,0.9963371715330026,12.47925749795019
1050.87,1.13903,0.290767,0.9920162959721278,12.42085594066160
1051.05,1.18876,0.315277,0.9824763367415599,12.29717817424398
1051.23,1.21388,0.315525,0.9729299282914663,12.17350009456079
1051.41,1.06890,0.291462,0.9750234694380447,12.19549701267931
1051.58,0.851166,0.243115,0.9896700432583914,12.37443866866334
1051.76,0.803366,0.243364,1.004336405298834,12.55350316862459
1051.94,0.804115,0.243551,1.007065267162393,12.58328396056982
1052.11,1.00000,0.268133,1.002076179667396,12.51682772118855
1052.28,0.976163,0.243967,0.9968608175430467,12.44740511815968
1052.46,0.976602,0.244154,0.9904664246729670,12.36331171043437
1052.64,0.757501,0.219940,0.9833431445450135,12.27018599703989
1052.81,0.709170,0.220128,0.9762202779823588,12.17712467896706
1052.99,0.758753,0.244814,0.9790027806922051,12.20764688420195
1053.17,0.881931,0.269521,0.9863646867667065,12.29522666558559
1053.35,0.882497,0.269709,0.9937310392279811,12.38280683966428
1053.52,1.00610,0.269961,0.9981953180516533,12.43417217330915
1053.70,1.00732,0.270219,1.001944456088544,12.47660219137774
1053.88,1.13109,0.295012,1.005696567992156,12.51903214493746
1054.05,0.959728,0.270639,1.006512481425675,12.52490709156228
1054.23,0.763231,0.246239,1.006873045950144,12.52510231689448
