wave,flux,err,fit_all,fit_stell
926.165,0.237945,0.160834,0.8341796614697231,2.187576960193982
926.351,0.358048,0.200792,0.7463832590283935,1.957024521340602
926.536,0.398092,0.200635,0.7649197642292290,2.005307110859488
926.722,0.397679,0.200323,0.8678863091289515,2.274879948357484
926.900,0.397099,0.200017,0.9671910372764708,2.534787330181944
927.085,0.396976,0.199864,1.012521346805751,2.653164421615821
927.271,0.356632,0.199559,1.020444731886912,2.673500171788302
927.456,0.395864,0.199254,1.019383670464369,2.670294687030288
927.642,0.594607,0.278624,1.017691755406282,2.665437645240616
927.827,0.594347,0.278326,1.013430936586165,2.653855658365846
928.013,0.553891,0.278034,1.004862628508881,2.630999131896272
928.198,0.433953,0.237977,0.9924747415984460,2.598150491938113
928.376,0.473022,0.237681,0.9763946702524944,2.555665767065543
928.562,0.432736,0.237385,0.9548520130583885,2.498881330200576
928.747,0.353224,0.197629,0.9254269176153059,2.421489995767299
928.933,0.313262,0.197346,0.8924465943370740,2.334821992510341
929.118,0.273397,0.197056,0.8726191664699254,2.282586655163995
929.304,0.312541,0.236239,0.8777112888540444,2.295542382464846
929.489,0.390805,0.235963,0.8931463958203163,2.335539991271982
929.675,0.429710,0.235687,0.8943794882452533,2.338393704019460
929.852,0.311881,0.196225,0.8764666653411989,2.291211488317728
930.038,0.467806,0.235086,0.8573649458605588,2.240921697849620
930.223,0.428154,0.234811,0.8511785965337813,2.224399545250569
930.409,0.740525,0.312782,0.8475573725539544,2.214585398779722
930.594,0.700273,0.312379,0.8283729082643052,2.164115503118304
930.780,0.660847,0.273150,0.7970935569130426,2.082069150883635
930.965,0.581822,0.233830,0.7851581634093766,2.050568414704158
931.143,0.464071,0.194556,0.8148970096371787,2.127913677883756
931.329,0.735580,0.272088,0.8649557904526252,2.258273882883926
931.514,0.657132,0.271821,0.9015004460796719,2.353314595520008
931.700,0.733911,0.310304,0.9161070674443521,2.391066507435844
931.885,0.655310,0.309914,0.9203217077610055,2.401687773805461
932.071,0.809536,0.348320,0.9243912172923245,2.411926952126153
932.256,0.731567,0.309322,0.9307335631822059,2.428091981245408
932.442,0.538004,0.231793,0.9392150033619922,2.449832084760397
932.620,0.537142,0.231415,0.9504546903129353,2.478775068532090
932.805,0.652120,0.269653,0.9666151147210743,2.520523901927972
932.991,0.882610,0.346425,0.9903154558337773,2.581917797533781
933.176,0.881708,0.346055,1.024100433573742,2.669580490179420
933.362,0.919096,0.345686,1.069505598267983,2.787501743077505
933.547,0.918139,0.345327,1.118757027309634,2.915409441994393
933.733,0.955348,0.344959,1.153153576650371,3.004572059968050
933.918,1.10710,0.382838,1.161449915976448,3.025712744413673
934.096,1.37349,0.420679,1.151986572672602,3.000608014962409
934.282,2.55552,0.534827,1.136542164324077,2.959914278639860
